40.767,57.096,198.456,165.361,191.632,171.713,185.662,180.188,225.399,403.216,641.67
40.813,54.058,197.341,165.361,191.632,170.44,183.768,179.415,224.865,401.752,644.96
40.862,55.954,197.341,164.46,190.671,168.93,182.269,178.792,223.594,399.132,640.878
41.015,50.639,195.418,161.444,186.169,165.863,179.009,176.913,220.99,396.237,630.936
41.063,50.698,193.81,160.222,184.514,165.863,179.009,175.911,219.528,393.371,636.817
41.113,47.547,192.505,160.222,184.514,164.663,177.596,174.629,218.039,390.456,629.077
41.174,45.918,192.505,159.172,183.357,163.574,176.338,173.525,216.144,387.991,615.133
41.313,43.687,190.329,156.82,180.4,161.072,173.303,171.959,213.647,383.105,624.328
41.362,44.775,189.986,156.838,180.543,161.072,173.303,171.697,213.59,384.961,614.977
41.415,44.116,190.169,156.838,180.543,161.069,173.391,171.812,213.217,383.855,617.189
41.47,46.636,190.169,156.979,180.652,161.044,173.236,171.764,213.7,384.385,611.703
41.614,44.346,187.842,154.986,177.562,158.657,170.538,170.702,211.775,379.09,610.069
41.667,40.316,185.97,152.858,175.015,158.657,170.538,168.778,209.523,374.867,605.145
41.71,40.047,184.295,152.858,175.015,156.429,167.912,166.375,206.497,368.957,598.477
41.762,36.879,184.295,151.095,172.748,154.729,166.229,164.682,205.356,367.364,591.565
41.916,36.621,184.316,150.055,172.27,153.795,165.06,164.379,204.29,366.523,597.33
41.961,36.319,184.608,150.241,172.506,153.795,165.06,164.67,204.54,365.01,588.783
42.013,36.576,183.301,150.241,172.506,153.957,165.112,164.752,204.502,366.405,592.574
42.063,36.163,183.301,150.174,172.264,153.795,164.941,164.454,204.492,365.396,592.901
42.214,36.255,180.835,148.054,169.24,151.53,162.382,162.766,202.512,361.464,593.222
42.26,33.659,180.935,147.265,168.303,151.53,162.382,161.799,200.919,359.142,582.744
42.313,32.912,179.883,147.265,168.303,150.69,161.406,160.953,200.222,357.12,581.648
42.361,30.191,179.883,146.419,167.342,149.772,160.357,159.955,198.947,353.256,570.984
42.512,28.305,176.321,143.087,163.785,146.474,156.385,157.806,196.446,348.473,565.685
42.566,27.238,175.77,141.808,162.571,146.474,156.385,156.606,194.694,345.052,556.812
42.613,26.881,174.701,141.808,162.571,145.296,154.835,155.361,193.073,342.055,551.86
42.668,25.36,174.701,140.872,161.639,144.422,153.755,154.427,192.987,340.211,552.393
42.818,24.783,173.828,140.178,160.659,143.568,152.734,153.825,191.481,337.891,547.54
42.859,24.551,174.01,139.821,160.249,143.568,152.734,153.55,191.564,337.802,556.508
42.913,22.778,174.238,139.821,160.249,143.087,152.257,152.961,190.476,336.31,552.245
42.961,23.496,174.238,139.142,159.24,142.286,151.28,151.89,189.834,333.999,545.741
43.117,17.849,169.328,135.093,155.236,138.442,147.174,148.735,186.653,329.028,534.398
43.167,18.233,169.121,134.54,154.527,138.442,147.174,147.644,185.401,326.462,528.727
43.211,16.542,168.419,134.54,154.527,137.936,146.523,146.959,184.579,325.655,534.958
43.278,15.855,168.419,134.177,154.058,137.486,145.876,146.442,183.471,323.38,528.671
43.413,13.027,167.194,133.153,152.173,135.733,143.409,144.904,181.978,320.127,527.555
43.461,14.441,165.334,132.938,151.626,135.733,143.409,144.026,181.394,318.291,521.444
43.512,11.719,165.802,132.938,151.626,135.05,142.617,143.278,180.505,315.844,522.665
43.559,15.13,165.802,132.715,151.095,134.547,142.132,142.641,179.714,315.614,520.601
43.711,13.766,163.984,132.042,149.821,133.408,140.808,141.69,178.477,312.197,518.637
43.76,12.821,165.131,131.878,149.382,133.408,140.808,141.32,178.27,312.423,514.585
43.811,13.877,163.546,131.878,149.382,132.986,140.287,140.713,178.079,311.072,512.343
43.86,12.883,163.546,131.327,148.57,132.234,139.386,139.862,176.916,308.359,508.966
44.012,11.825,162.353,130.149,146.717,130.579,137.351,138.545,175.702,305.553,505.927
44.06,11.907,161.737,129.598,146.162,130.579,137.351,137.971,174.928,303.323,498.665
44.117,12.467,161.267,129.598,146.162,130.184,136.755,137.376,174.415,302.599,505.674
44.163,11.031,161.267,129.082,145.781,129.93,136.317,137.07,174.359,301.596,505.545
44.312,8.08,161.749,128.378,145.058,129.545,135.607,136.629,173.84,300.201,504.285
44.361,9.879,160.077,128.167,144.895,129.545,135.607,136.502,173.649,300.019,506.544
44.414,7.74,160.82,128.167,144.895,129.348,135.378,136.259,173.247,299.853,497.074
44.462,7.163,160.82,128.045,144.643,129.169,135.056,136.016,173.535,298.581,500.153
44.616,7.355,160.038,127.743,144.323,128.97,134.816,135.738,173.017,298.278,496.238
44.661,8.525,160.564,127.814,144.568,128.97,134.816,135.794,172.965,298.376,499.878
44.719,7.498,161.895,127.814,144.568,129.089,135.051,135.991,172.662,299.99,503.002
44.766,8.273,161.895,127.867,144.779,129.349,135.298,136.229,173.474,300.126,500.152
44.92,9.134,161.461,127.974,145.73,130.449,136.304,136.922,174.34,300.626,504.471
44.967,6.641,161.061,127.565,146.209,130.449,136.304,137.302,174.515,302.305,507.794
45.015,6.588,161.511,127.565,146.209,130.99,137.004,138.184,175.845,304.433,508.138
45.061,7.942,161.511,127.318,146.477,131.248,137.427,138.783,176.375,306.081,504.037
45.218,9.365,163.496,127.763,147.603,132.014,138.738,139.706,177.786,308.375,504.321
45.268,9.479,162.472,128.214,148.231,132.014,138.738,140.204,178.297,309.227,505.82
45.313,11.136,164.897,128.214,148.231,132.364,139.242,140.805,179.123,310.261,509.451
45.36,14.544,164.897,128.856,149.075,132.881,139.9,141.421,180.294,312.639,509.261
45.517,17.782,168.256,131.722,152.726,134.998,142.075,142.695,182.007,314.217,512.235
45.56,19.172,169.557,132.563,153.746,134.998,142.075,143.142,182.839,315.804,511.273
45.617,21.262,169.341,132.563,153.746,135.599,142.273,143.3,183.621,315.376,517.759
45.667,22.957,169.341,133.347,154.877,136.353,143.015,143.899,183.995,316.201,515.503
45.811,27.719,174.972,136.955,161.14,139.7,146.43,145.161,185.799,319.353,511.574
45.862,30.922,178.398,138.602,164.852,139.7,146.43,146.135,187.06,321.474,518.772
45.911,36.78,183.085,138.602,164.852,141.424,148.502,147.589,188.464,323.844,517.607
